age,gender,yearDriving,drivingFrequency,temp_length,temp_decisiontime,temp_decision_made,temp_correct_decision,temp_danger,temp_difficulty,CarPlacedLeft,CarPlacedRight,numS,sAmpMean,sAmpStd,sAmpMax,numF,fMean,fStd,fMax,backMirror,leftMirror,rightMirror,road,sky,pupilChange,pupilMean,pupilStd,Y
25,1,18,4,20,0.97719,1,1,14,30,0,0,33,266.739001195133,202.278004123266,647.712098466595,33,568.227272727273,665.923666455439,3233.5,17,0,0,15,1,0.939632319153709,4.47573775332856,0.261856236613607,0.231713191093073
25,1,18,4,3,0.52548,3,3,85,90,1,0,6,351.567137452724,234.018594209855,590.921595899151,6,306,237.388078891928,772,2,0,1,3,0,1.07466613135459,4.14324143735312,0.335666025106359,0.620382605806724
25,1,18,4,6,0.7223,2,2,81,39,0,0,16,245.703101714432,187.344651276113,517.93610127119,16,319.1875,311.797309962738,1349,6,0,0,10,0,0.914492210524471,4.30844287889103,0.260063562471078,0.216446349561611
25,1,18,4,1,2.56815,1,1,20,84,1,1,3,63.9612895149129,26.3507147034811,81.8809196333311,3,267.833333333333,75.8721512370206,352.5,0,0,0,3,0,0.281274819466826,3.68600519376691,0.150839000789229,0.241929654490107
25,1,18,4,3,0.78034,4,4,94,80,1,1,10,242.913690536475,184.644153862232,483.424870067728,10,266.35,236.994731540129,917.5,4,0,0,6,0,0.844154490745741,4.0750563625257,0.296910518840371,0.386275242183712
25,1,18,4,9,0.67719,4,4,93,39,1,1,22,268.089371782251,245.449507437036,788.947262179165,22,365.886363636364,375.269678644514,1774.5,4,0,2,14,2,1.18715380461913,4.34686466848861,0.333583549138829,0.131944934409237
24,1,21,4,12,1.50971,2,2,29,70,0,0,22,311.10617846842,263.490226014902,733.984442955026,22,517.75,506.488488798822,2113,3,2,3,14,0,0.992011408236845,4.00084479982229,0.306873753796468,0.822852607214829
24,1,21,4,3,2.38063,2,2,29,30,0,0,3,146.838340373535,93.3284265083198,231.100605797562,3,347.5,204.063102985327,577,0,0,0,3,0,0.531359297304327,3.43404214556555,0.168734250239164,0.305858860773088
24,1,21,4,6,1.18765,3,2,20,50,2,0,8,212.573638459573,242.63682983789,597.729857460709,8,577.75,499.159937151554,1644.5,0,2,0,6,0,0.979312202495897,3.72613080097651,0.326048730688124,0.326881627826573
24,1,21,4,1,2.49014,1,2,29,75,0,0,2,115.599948917575,41.2202452747215,144.747063873503,2,184.5,15.556349186104,195.5,0,0,0,2,0,0.257897250203531,3.07784162138641,0.0990947553833714,0.357955624352265
24,1,21,4,9,2.30782,1,2,29,40,0,0,19,381.925209464841,342.559600501991,1128.63643060996,19,398.236842105263,284.461253386753,1134.5,4,3,0,11,1,0.744347962321875,3.64657558463903,0.199804457313262,0.538532298756994
24,1,21,4,3,2.24624,1,4,30,29,1,0,8,473.697554185488,401.396053484316,1015.78602569636,8,327.625,239.307594948426,806,3,0,0,5,0,0.926949239803899,3.56701267053034,0.272702499202687,0.355856597402486
24,1,21,4,3,2.0909,1,1,29,29,1,0,6,300.161738973898,315.171657271713,789.79353314648,6,462.333333333333,566.279495184725,1611,0,1,0,5,0,0.731303191639681,3.44345964973126,0.225764580582831,0.211756766753355
24,1,21,4,9,1.58233,1,1,29,50,0,0,18,251.95642291406,243.22758341089,630.174658328943,18,476.361111111111,617.022113379004,2678.5,11,0,0,7,0,0.615640779870469,3.68090165171575,0.219799198554805,0.156097861568121
24,1,21,4,1,2.47699,1,1,69,69,0,0,3,58.4230730259215,30.5745696177684,93.3692133414436,3,272.333333333333,121.480794092455,412.5,0,0,0,3,0,0.394347304682198,3.09794740186738,0.168565077013044,0.418018080692126
24,1,21,4,1,2.08871,3,23,80,70,0,0,2,70.8743193013291,50.7462237722817,106.757318250319,2,182,7.77817459305202,187.5,0,0,0,2,0,0.368810244654356,3.00918328533487,0.157073602157369,0.436301794965717
24,1,21,4,6,2.20737,3,23,69,59,0,0,17,314.400257153888,243.446047491364,692.013005658131,17,287.558823529412,177.67077017205,915,5,1,1,10,0,0.782898355435823,3.46544137601233,0.206864285323657,0.132683598395831
24,1,21,4,9,1.34126,3,3,79,49,1,1,10,409.156162137341,387.067194974253,1184.8509494869,10,761.3,971.812859213817,3407,2,1,2,5,0,0.855468991281719,3.586007820866,0.255956937791784,0.268911089186781
24,1,21,4,20,1.98128,1,1,30,50,0,1,27,306.305143250335,299.473634154519,1260.17124629949,27,562.296296296296,1001.48677224702,5371.5,12,1,3,9,2,0.969046731276941,3.88837640357386,0.250221695538088,0.243995524994473
24,1,21,4,9,1.24624,4,4,29,49,0,1,11,317.270011169048,294.658053960979,735.933184806882,11,621.409090909091,444.292517277853,1609.5,2,1,1,7,0,1.11139894951425,3.57073105588523,0.24818980393526,0.0787376540166747
24,1,21,4,6,1.17884,4,2,50,59,0,1,8,289.698188933787,264.26014972476,753.876448763323,8,397.9375,600.979999518643,1883,2,2,0,4,0,0.775503383000943,3.49052942933704,0.208927090179364,0.186498563672653
24,1,21,4,6,1.94506,1,1,19,39,0,0,15,248.353698860312,252.674266799318,804.162794463907,15,293.866666666667,215.579821699086,873,6,2,0,7,0,0.521163749297662,3.59517985307971,0.22513052048189,0.188543243995004
24,1,21,4,12,3.29391,1,1,49,50,0,0,23,417.170240267918,359.514673863114,1089.48677022716,23,478.760869565217,602.88555882155,2716.5,2,3,3,14,1,0.831964090940942,3.51933897302843,0.236119083140897,0.0850289597591191
24,1,21,4,3,2.03293,4,3,74,55,1,1,7,512.945657687047,300.157078549443,962.010945883673,7,307.142857142857,315.383458967772,1018,2,2,0,3,0,0.644614100817574,3.40309775633453,0.183127384801652,0.399557179363329
24,1,21,4,1,2.82775,4,2,80,60,0,1,1,48.9596006928161,0,48.9596006928161,1,788.5,0,788.5,0,0,0,1,0,0.346875857099058,3.16949365493949,0.149396508369361,0.403283170639933
24,1,21,4,3,3.34934,4,23,69,50,0,0,4,129.205491627399,48.3898189474074,191.642388317407,4,208.375,32.5995270926844,254.5,0,0,0,4,0,0.587878487437419,3.26867115576889,0.16088981360936,0.335502192823198
24,1,21,4,3,2.21698,2,2,70,49,0,1,8,242.459769392567,217.176276923617,553.163018467432,8,215.8125,65.2839607845165,279.5,4,0,0,4,0,0.796706726107263,3.27662459691551,0.260299479364322,0.184117411569795
24,1,21,4,12,1.82882,1,1,39,60,0,1,20,376.18699337893,353.648088019461,1280.1594627233,20,561.1,534.39078939431,2071,6,1,0,13,0,0.63075684860268,3.29378912298351,0.231108051123115,0.0652928826779774
24,1,21,4,1,3.43772,4,3,64,74,1,0,1,270.7654389191,232.656785991669,638.956058739566,1,1024,0,1024,0,0,0,1,0,0.415957491688058,2.77091293332651,0.16513427393218,0.41519588331516
24,1,21,4,6,1.70059,1,1,40,65,0,0,14,274.8746351236,238.806360165165,760.62155011543,14,396.035714285714,288.261530844536,818,8,0,0,4,2,0.995131262653386,3.28308193898255,0.290405452363237,0.104238323066521
24,1,21,4,1,1.10667,4,4,80,79,1,1,2,85.7992110115994,16.8533610764758,97.7163369145609,2,165.75,15.2027957955108,176.5,0,0,0,2,0,0.33906336371439,2.85516530877826,0.135317187577393,0.423650911381773
24,1,21,4,9,1.51706,4,2,49,79,0,1,11,369.428811114417,367.770462544843,1064.21258801989,11,548.181818181818,294.914671788915,1067.5,4,1,0,5,1,0.954470007754971,3.1552161011975,0.226556348378844,0.184931774473509
24,1,21,4,3,1.60524,1,1,40,70,0,0,8,367.384579483621,241.215490073901,624.508754942635,8,291.5,155.291891058649,559.5,1,0,1,6,0,0.412297644978128,2.96804888487769,0.180056146152659,0.126618696388219
24,1,21,4,9,3.24592,3,23,59,70,1,0,8,282.317238967589,267.616285179716,724.587182470129,8,824.25,1055.894475247,3315.5,2,0,0,6,0,0.918843670394947,3.1851785520399,0.217726470136988,0.148657443800007
24,1,21,4,1,3.22263,1,1,39,79,0,0,1,372.056292783767,0,372.056292783767,1,766,0,766,0,0,0,1,0,0.309335210867606,2.81164313516088,0.137344196070517,0.249070256717723
24,1,21,4,6,2.96289,4,4,40,49,2,1,10,269.387039805436,172.289152250462,583.985038335744,10,387.25,566.968265327866,1975,2,0,0,7,1,0.948431880955861,3.12392696713201,0.240183277954691,0.12230761137026
24,1,21,4,20,1.53827,1,1,39,70,0,0,37,323.872577912413,296.664084460255,1175.62205023553,37,510.959459459459,621.722979781662,3065.5,18,1,2,15,1,0.33573840168959,3.29388225938895,0.186944415528557,0.52108371430353
24,1,21,4,6,1.09053,4,3,39,79,0,0,10,406.973297719522,440.728805653489,1218.05085484967,10,330.9,210.78699095427,838.5,2,1,2,5,0,0.821223887762164,3.16231456547032,0.241560890481745,0.239638844340777
24,1,21,4,9,2.0703,1,1,28,78,1,0,16,274.341117179747,302.836738501468,936.551274624086,16,536.40625,320.891789588017,1353,7,2,1,6,0,0.723877548522512,3.19934431773406,0.151875454660422,0.122984142118806
24,2,22,0,9,1.907685,2,2,59,50,2,1,15,333.092701454897,197.09223476444,722.55988852136,15,546.833333333333,423.442678979047,1450,1,1,0,13,0,1.40831595567237,4.51356591415758,0.411390533193202,0.426308863292885
24,2,22,0,12,1.90576,2,2,69,89,0,0,8,147.779815017361,145.039893619198,399.293554293079,8,1024.875,1049.78537772524,3301.5,1,0,0,7,0,1.57842423712591,4.73595151264651,0.418835538480451,0.248936852431657
24,2,22,0,6,3.50686,4,2,59,90,0,0,21,305.630190113853,257.073215953196,1007.35553058491,21,256.452380952381,143.187281624618,622,4,1,0,15,1,0.956060986851371,4.63964040142989,0.295978215523946,0.417790813975356
24,2,22,0,1,3.2001,4,2,89,90,0,0,3,103.332247083305,47.4865119699513,134.662708275157,3,243,80.7790195533469,322.5,0,0,0,3,0,0.110361911427162,4.21431772352844,0.0823861373162337,0.518875884421238
24,2,22,0,3,1.87042,4,2,68,60,0,0,4,106.157917320042,38.0781164672675,129.150967863195,4,607.875,558.418954877668,1413,0,0,0,4,0,0.66920709484953,4.51659828897119,0.243350062754369,0.111569344080726
24,2,22,0,3,2.8208,1,1,39,70,1,0,6,254.892119063076,175.55075951827,467.235061291423,6,419.5,240.854728000096,837.5,3,0,0,3,0,0.476136551933692,4.57091533505223,0.286031942638464,0.147777516943634
24,2,22,0,6,3.26509,1,4,59,60,1,1,10,303.310606633678,161.495640304107,522.526984949103,10,559.4,684.896942774767,2354,2,0,0,7,1,0.57113668046054,4.59164491712923,0.261695961937227,0.542111775289945
24,2,22,0,12,2.84871,1,1,30,74,1,1,9,223.508378102359,201.73349990856,576.061598268796,9,1062.72222222222,972.307471659271,3204,1,0,0,6,2,1.4818943840959,4.8068629783389,0.381245500276654,0.206937699507607
24,2,22,0,1,4.05711,1,1,49,89,1,0,2,208.497448031252,216.140639003661,361.331959560734,2,396.75,316.43028458098,620.5,0,0,0,2,0,0.400466246287035,3.85516386959105,0.140234071830879,0.213367097178619
24,2,22,0,1,1.5073,4,4,99,59,1,1,4,179.546780699015,38.2753800872912,235.683559036264,4,192.25,59.0910314684047,266.5,0,0,0,4,0,0.549599057697252,4.29058481121845,0.177971036575882,0.399570537161334
24,2,22,0,3,1.18185,2,2,94,69,0,1,2,126.819783555844,99.9278114325432,197.479416648926,2,448.5,152.735064736294,556.5,0,0,0,2,0,0.972329512321591,4.5372722367704,0.256527220148658,0.31127599964998
24,2,22,0,20,1.98902,1,1,39,60,0,1,25,261.292298713275,214.121252876412,645.889610587674,25,756.2,681.80203932911,2307.5,7,0,0,14,4,1.38427078238899,5.07906440934686,0.314625840692932,0.111030087753416
24,2,22,0,6,1.16897,4,3,80,79,0,0,8,169.713241368198,157.902974564581,535.09450099959,8,591.1875,480.441533346448,1694.5,1,0,0,5,2,0.854399575167006,4.66888439870018,0.35159998957195,0.35851915636698
24,2,22,0,9,1.99392,1,1,40,35,0,1,18,397.629219008965,244.94048471916,736.113581589146,18,372.166666666667,350.53656350364,1700,9,0,1,8,0,1.33114803052183,4.77158120821959,0.389655108826455,0.219447717536812
24,2,22,0,6,2.17424,1,1,34,49,0,0,12,350.6937373041,385.993343601557,1142.94414233592,12,428.916666666667,213.978740801864,776.5,2,1,0,7,2,1.28700361182275,4.4155235847313,0.363332018561133,0.174141337248759
24,2,22,0,9,1.50615,4,23,95,69,0,0,19,314.759820343289,227.326026514019,668.843795291546,19,385.605263157895,191.434829275263,787,4,0,1,13,1,1.37390238455912,4.76164623393506,0.42290326533277,0.122387306977161
24,2,22,0,9,0.98195,2,2,90,74,0,0,21,324.929796181972,231.643801839806,1064.86905885184,21,376.833333333333,221.472872680456,814,4,1,0,15,1,1.5999445175811,4.61041327023408,0.376919841041376,0.137330846075617
24,2,22,0,1,1.19564,3,3,94,66,1,0,1,270.685369580242,232.571663278834,638.66234328574,1,1035,0,1035,0,0,0,1,0,0.537995315476794,4.02009976183769,0.151560171318442,0.304663422638871
24,2,22,0,3,1.31672,3,23,86,55,1,0,7,343.072264336736,173.204517887599,511.46473241075,7,390.142857142857,234.306194662333,869,1,0,0,6,0,0.97528363848277,4.27156700178,0.36063545953555,0.389872436340976
24,2,22,0,3,1.98271,4,1,69,51,0,0,7,373.494869969064,371.500320714878,906.871568911497,7,387.5,168.36691084256,640.5,1,1,0,4,1,0.499071980402849,4.83282674187518,0.197805114861001,0.22035524977129
24,2,22,0,12,1.50865,1,1,39,40,0,1,27,342.768564201224,280.526623594366,899.26757002574,27,408.555555555556,373.27838995883,2096,7,0,2,17,1,1.32611877595936,5.00649243889346,0.381356792723158,0.232405502553867
24,2,22,0,6,0.87283,2,2,84,60,0,1,6,238.137955927841,188.190481257187,527.814088955572,6,682.416666666667,605.665205923757,1864,3,0,0,3,0,1.1469476635688,4.60665168206501,0.295177891112697,0.205804489756587
24,2,22,0,3,1.38618,3,3,81,56,0,0,10,289.666616219469,222.304238346068,667.633494141808,10,259.65,90.6050801862432,422,4,1,0,5,0,0.228007643354437,4.67242661546378,0.260479173506259,0.312976635503899
24,2,22,0,1,1.59726,2,2,98,66,0,1,2,370.244565871802,22.993050793712,386.503108008202,2,463,323.147799002252,691.5,0,0,0,2,0,0.351617212974847,4.34524283015018,0.112418164242353,0.37545924991474
24,2,22,0,1,3.30209,1,1,56,42,1,2,2,324.193324336889,374.399942455649,588.934062523132,2,462,55.8614357137373,501.5,0,0,0,2,0,0.329143703982916,4.13160677431486,0.176735187345078,0.302431722849997
24,2,22,0,20,1.90961,1,1,35,34,0,1,41,350.609786589473,257.201293103041,1128.15159996341,41,436.853658536585,327.807265094568,2008,10,1,3,25,2,1.61834044347718,5.12597221422458,0.360948432104451,0.289794710663844
24,2,22,0,1,3.6323,4,23,98,60,1,1,2,46.3819772544148,2.3920434657202,48.0734074099185,2,224.75,5.30330085889911,228.5,0,0,0,2,0,0.568931328135126,4.31943051938758,0.165069080512601,0.466463844541873
24,2,22,0,6,2.32863,1,1,24,48,0,1,17,377.135538646195,279.550295768798,1110.51961261384,17,312.205882352941,149.912063684799,702.5,5,1,1,10,0,1.04171497708646,4.83336083944654,0.35815062998965,0.294724219258861
24,2,22,0,9,1.21137,3,3,87,39,1,1,14,390.55425281298,244.933544132302,664.077949114409,14,532.571428571429,455.594660312755,1636,5,0,1,8,0,1.20074431443514,4.91906830643167,0.405951732522663,0.197963178906911
24,2,22,0,3,1.03907,4,4,98,41,1,1,4,213.318208243913,160.060582932865,380.450029570245,4,722,826.12680624708,1955.5,1,0,0,3,0,0.942671412621268,4.56000802746025,0.3897275087775,0.110272103542931
24,2,22,0,6,1.07753,3,23,89,27,0,0,15,310.843855512106,197.150703298541,664.451316877316,15,357.766666666667,318.003586382891,1457,5,0,1,8,1,1.19201784298307,4.85557610035678,0.292718984490129,0.12909572167142
24,2,22,0,9,1.77602,1,1,44,30,1,1,23,339.378255037423,308.711340066055,1154.85318655663,23,357.347826086957,167.209275160216,718.5,8,1,1,13,0,0.894699221611792,4.80640393581213,0.29021546322443,0.0732360499794952
24,2,22,0,9,1.38591,4,4,92,39,2,1,17,358.818939895505,263.539838642629,894.077205838512,17,425.147058823529,307.270532506875,1168.5,3,0,0,13,1,1.42343259305434,4.87661944531592,0.428155284158118,0.208828927042797
24,1,18,4,1,1.92234,2,2,59,80,2,0,3,116.540485010685,53.9993220347405,178.28747151721,3,299.333333333333,127.232398913694,437.5,0,0,0,3,0,0.190778658109754,2.84659699356051,0.127782128232748,0.609819214526352
24,1,18,4,9,1.92234,2,2,20,70,0,0,15,323.660986630622,292.381003083719,858.974768255739,15,376.5,331.856251151868,1137,3,1,0,7,4,0.226841959940007,3.12458199442636,0.0947313933904919,0.0807244726644626
24,1,18,4,6,1.91872,2,2,54,94,2,0,9,178.520944581586,240.443002890312,600.171746252687,9,342,101.888112653047,485.5,2,0,0,7,0,0.373050571963093,3.06794119459621,0.134541947751987,0.479196324816696
24,1,18,4,12,2.6716,2,2,85,70,1,1,28,369.342493696752,396.927133241812,1260.46030183421,28,397.339285714286,309.467555098641,1145.5,4,2,3,15,4,0.446309333762262,3.07586835049632,0.120753094300312,0.150446912496547
24,1,18,4,3,1.91865,2,2,49,74,0,0,5,349.947589647121,265.84541913528,709.411476154707,5,506.5,381.952876674597,1168.5,0,0,1,4,0,-0.0179425699846618,2.9174841063087,0.0904148649668429,0.166780323891129
24,1,18,4,1,3.1905,4,1,64,94,0,0,3,252.708814375753,300.933884275602,600.193645834409,3,279.166666666667,294.801769555974,611,0,0,0,3,0,0.16364172992956,2.96803797156316,0.138841600254798,0.268595277606945
24,1,18,4,3,1.32412,4,4,65,74,0,1,12,224.795957870045,189.541137392259,579.116441227496,12,226.125,158.353764630738,653,4,0,0,8,0,0.349447048217754,3.00019672961836,0.135683492473698,0.189764407647786
24,1,18,4,1,2.09928,4,2,95,100,0,1,2,264.258609548135,24.3798494534537,281.497766420979,2,404.25,285.317586208772,606,0,0,0,2,0,0.329463470703275,3.03996485910576,0.0904156130847373,0.24461785743794
24,1,18,4,9,1.77634,4,4,74,79,1,0,24,295.038609390752,243.659533736024,664.401168346354,24,339.6875,362.099188083693,1809,7,0,2,15,0,0.440623878006289,3.04038053987702,0.189464414094173,0.229940960262609
24,1,18,4,9,2.03264,1,1,55,75,0,1,19,223.405368171498,211.59888028361,570.118693782268,19,422.736842105263,229.258912853584,869,5,0,2,10,2,0.342302041116267,3.06155817318044,0.132406347061142,0.193049739242965
24,1,18,4,6,1.18738,1,1,34,64,0,0,17,242.649530161112,216.883755041448,575.62903201628,17,285.441176470588,161.171675003797,689.5,8,0,0,9,0,0.176199193784035,2.89804127110098,0.151887789541859,0.111301124778225
24,1,18,4,9,4.14853,3,3,94,99,0,0,18,313.591811859986,245.639640365202,730.721048006693,18,450.944444444444,292.893570757109,1190,6,0,1,10,1,0.522061339759963,2.98993749774883,0.157309735382701,0.197907329349934
24,1,18,4,12,3.39853,1,1,59,80,0,0,15,192.111446357425,195.364481286512,554.617086375816,15,734.1,690.241655405658,2386,6,0,0,8,1,0.615351881740236,3.25970079746745,0.134446945328662,0.163332888023328
24,1,18,4,6,2.28374,4,23,69,81,0,0,9,186.974904156721,220.290724929003,577.607168391894,9,636.5,271.595287146151,1085,1,0,0,8,0,0.282457561400013,3.67058693426872,0.102489302359094,0.212479935310288
24,1,18,4,3,2.28909,3,3,94,80,0,0,4,59.5399555534489,29.8613310195272,103.832557514491,4,689.625,580.924317359843,1535,0,0,0,0,4,0.271668127682056,3.8190889867449,0.109004797634443,0.161574859227938
24,1,18,4,20,2.7753,1,1,40,75,0,0,19,170.352605985816,191.478697762525,671.54128689158,19,965.736842105263,1053.69381184612,3795.5,5,0,0,14,0,0.327479389833445,3.7527955292157,0.0860959256671938,0.220038792764648
24,1,18,4,1,2.80353,4,23,99,99,0,0,1,80.0156234744191,0,80.0156234744191,1,261,0,261,0,0,0,1,0,0.341076383025433,3.44556482749692,0.134795219707297,0.205752786487281
24,1,18,4,3,4.54325,1,1,55,85,0,0,6,222.419206476487,235.843442580971,586.47101377647,6,323,146.269614069362,491.5,1,0,0,4,1,0.11785670928849,3.60420718871037,0.0952385725679093,0.279293330904876
24,1,18,4,6,1.40935,4,2,85,85,0,0,8,341.868996405346,264.531353630317,690.903280134058,8,272.625,117.113421824437,495.5,2,0,0,4,2,0.247533357070914,3.63935833002164,0.0862265207478042,0.15933563112345
24,1,18,4,9,4.19288,4,23,90,90,0,0,19,294.820573669625,235.394479483218,668.221117969194,19,382.868421052632,383.231756183342,1659,11,0,0,8,0,0.375064142665684,3.16806531328199,0.0976207816116523,0.116161396174244
24,1,18,4,6,0.84184,4,4,74,75,0,1,10,269.975507932303,222.973502702539,598.570868820059,10,554.15,840.764039100415,2899.5,3,0,0,7,0,0.346156259565821,3.10639815299283,0.111016400629693,0.188286671818645
24,1,18,4,3,3.33494,1,1,60,75,1,0,6,198.718821370411,174.918566881236,502.83398850913,6,448.75,335.569329647392,1020,1,0,0,5,0,0.161335671698179,2.98509003831659,0.109982734750729,0.227468915594855
24,1,18,4,12,1.84821,1,1,39,75,1,0,25,279.26303411928,233.499976745391,693.440639132147,25,453.76,297.958439495623,1306,7,0,0,16,2,0.180439896907328,3.14020249051306,0.0990136776720673,0.22336410704527
24,1,18,4,6,2.23827,1,1,19,50,0,0,19,197.513554984168,194.13380141782,598.372897949097,19,269.552631578947,138.791199562593,693,11,0,0,8,0,0.196121307743819,3.02083227831003,0.0971919844327018,0.189200238263818
24,1,18,4,20,1.46644,1,1,40,74,0,0,35,247.126123900296,236.776751144751,685.45355240162,35,503.142857142857,580.547808886883,2626.5,22,0,0,13,0,0.305355613714317,3.05065540829612,0.0988952916735174,0.29074556749658
