numS,sAmpMean,sAmpStd,sAmpMax,numF,fMean,fStd,fMax,backMirror,leftMirror,rightMirror,road,sky,pupilChange,pupilMean,pupilStd,SA
9,208.4274198,258.9962424,691.5599902,9,442.9444444,214.7699997,956,0,1,0,8,0,0.83037303,4.846664357,0.30658583,0.316185459
7,72.12968394,32.86768516,131.8000379,7,387.2857143,160.1912547,714,0,0,0,7,0,0.804905259,4.557494224,0.273699063,0.282950723
12,312.3208155,358.4262443,1137.600633,12,278.5416667,137.6386009,679,2,1,2,7,0,1.424084409,5.119771399,0.398562427,0.147573287
5,184.9798742,184.8509303,407.528269,5,581.1,417.9371065,1178.5,0,0,0,5,0,0.880747151,4.580645029,0.344777105,0.080044463
11,346.1381758,340.1133063,1127.669528,11,331.4545455,244.6008437,903,0,1,4,6,0,1.414222872,4.811853704,0.424337467,0.098672003
6,202.717289,210.5130789,625.6485775,6,468.6666667,395.1977564,1230,0,0,0,6,0,0.799134603,4.803470974,0.320953655,0.142646924
9,188.6019851,242.3078152,640.0571635,9,632.6111111,561.8300887,1932.5,0,2,0,7,0,1.289236327,5.039296218,0.329128906,0.112179292
3,50.29360082,11.56327482,58.02915216,3,292.3333333,106.2889144,409,0,0,0,3,0,0.557155594,4.187819381,0.195757275,0.148214211
14,312.414345,300.2496731,776.500161,14,740.8928571,882.5354902,3012.5,0,2,1,11,0,1.167431339,5.096972975,0.271585325,0.041910972
13,477.9821809,311.7145634,1173.983344,13,367.1538462,304.5039945,1022.5,0,3,1,9,0,0.951317682,4.703514416,0.287532862,0.409879483
6,302.3834936,238.1548631,624.4292794,6,273.5833333,106.9183879,402.5,0,0,1,5,0,0.939205235,4.83731367,0.261902661,0.176121691
17,451.3197346,383.1059554,1213.514101,17,494.0882353,321.3798004,952.5,0,5,2,10,0,0.918777493,4.943377985,0.250838423,0.24423244
31,323.7862159,280.3515647,1130.583974,31,613.7741935,923.5739894,4885.5,0,4,3,24,0,1.348270615,5.108621527,0.322644681,0.338390759
1,107.9003707,0,107.9003707,1,267.5,0,267.5,0,0,0,1,0,0.831371246,4.122433083,0.286865781,0.217052615
6,431.5320848,293.603644,678.2133145,6,736.25,511.026785,1493,0,1,1,4,0,1.895699758,4.634995069,0.376035342,0.170531787
1,43.40233289,0,43.40233289,1,433.5,0,433.5,0,0,0,1,0,0.634506732,3.789225313,0.212869628,0.320320794
12,257.3686401,243.6241637,716.1306881,12,442.9166667,481.6090377,1888.5,0,1,2,9,0,1.323707348,4.944498749,0.375677105,0.143747442
1,271.9091373,233.5175961,640.8118054,1,1038,0,1038,0,0,0,1,0,0.478192545,4.072034062,0.165034576,0.316770055
1,271.9806347,233.5702719,641.2775291,1,1033,0,1033,0,0,0,1,0,0.50646265,4.272825241,0.173547125,0.322701311
5,310.873713,272.3481081,616.069714,5,1170.9,1232.090368,2720,0,1,0,4,0,1.486555132,5.055795916,0.420168949,0.152429357
8,325.7829369,391.3177644,1082.470578,8,592.1875,497.2123675,1605,0,1,2,5,0,1.084621328,4.682267872,0.384233876,0.225517469
3,56.02897982,9.364234116,65.31533128,3,653.3333333,704.9993499,1467,0,0,0,3,0,1.039339374,4.773639942,0.424675207,0.239576941
17,363.5438993,321.1560036,1050.69087,17,916.3529412,1088.239587,3539.5,0,3,1,13,0,1.117586655,5.053654604,0.268772795,0.118919685
5,470.7261776,223.1792882,646.763529,5,565.6,415.2260529,1044.5,0,0,1,4,0,1.455651471,4.818820967,0.366866428,0.153846768
18,430.3339639,343.7682965,1077.197598,18,609.8888889,549.1014734,1867,0,1,3,14,0,0.412645683,4.605002384,0.125042795,0.073013325
7,372.5324215,260.9077111,673.7888876,7,318.4285714,219.3065641,782.5,0,1,1,5,0,0.648126854,4.389681405,0.335156553,0.272688015
19,227.5028845,301.6209557,1135.529326,19,446.0526316,437.9276924,1696.5,0,1,2,16,0,1.285020296,4.771115059,0.269619903,0.180322018
2,72.08284437,44.40585093,103.4825227,2,346.5,159.8061325,459.5,0,0,0,2,0,0.38209314,3.869499357,0.156489312,0.118267314
8,397.0518916,337.0933403,963.2983468,8,329.375,173.3839155,680,0,1,1,6,0,1.022517803,4.436416006,0.330701494,0.198839663
14,445.4755918,333.0685345,1136.450216,14,573.1428571,640.5967899,2454,0,3,3,8,0,0.697008506,4.729622847,0.205276978,0.401753881
8,198.3891888,195.3394556,519.0643144,8,289.0625,164.2396849,562,0,0,0,8,0,0.74988107,4.427697892,0.236753175,0.585287791
6,297.2911942,272.4163763,693.003833,6,638.4166667,814.7744115,2279.5,0,0,0,6,0,0.742729648,4.684521272,0.247767542,0.466749596
21,300.4321862,270.642642,980.3591918,21,354.8095238,238.6214825,1001.5,4,3,0,12,2,0.901686416,4.493654214,0.263732722,0.360207679
3,91.72571888,66.47565339,161.7264511,3,288.3333333,118.8742333,415.5,0,0,0,3,0,0.41808614,3.89443129,0.143303216,0.494412214
22,205.6553236,223.2570685,596.9510386,22,509.7272727,606.3143874,2877.5,6,0,0,16,0,0.564479937,4.721701797,0.329131911,0.509289786
10,278.5884686,268.1080134,714.8956742,10,269.2,160.8464071,626,3,0,0,7,0,0.657061726,4.4484798,0.185717227,0.463925265
2,126.7991786,1.07429483,127.5588198,2,176.25,38.53731957,203.5,0,0,0,2,0,0.372545206,3.96874596,0.15988051,0.461486306
22,326.6216396,241.9303915,644.4629159,22,817.2727273,1329.599991,4793,10,0,0,10,2,0.711715367,4.664252088,0.225521762,0.225034469
20,224.2823957,273.5567751,785.8167169,20,569.05,439.1058169,1779,4,1,0,15,0,0.51459703,4.315971077,0.183560969,0.188504152
4,322.0695373,323.3269862,608.1422531,4,351.375,229.1565604,615,1,0,0,3,0,0.638649979,4.045547032,0.223431102,0.398337189
2,220.4579535,216.2970388,373.4030564,2,282.25,92.27743494,347.5,0,0,0,2,0,0.011973236,4.017268375,0.102568861,0.43836213
12,259.018597,186.4102683,574.5919465,12,523.4583333,633.9073799,2309.5,5,0,0,7,0,0.960152215,4.496489162,0.315550937,0.360258253
18,228.0346346,227.855152,608.5325834,18,474.4166667,442.936234,1539.5,9,0,0,9,0,0.884158183,4.285642618,0.286514924,0.211983671
13,221.9578627,183.7768192,560.3811248,13,418.3846154,452.6624089,1742,8,0,0,5,0,0.655332902,4.091114372,0.18178453,0.156682767
14,353.9426393,176.2348166,617.7137788,14,384.4642857,302.0919667,1316,4,0,0,10,0,1.374602993,4.448880566,0.333849791,0.285867111
14,281.6752249,205.3855769,619.0750076,14,324.4642857,260.7578057,997.5,7,0,0,7,0,0.810979995,4.458888923,0.307810555,0.540233827
7,383.4411937,196.5400464,592.9747802,7,379.2857143,524.3008724,1565,3,0,0,4,0,0.820689989,4.415946275,0.291929018,0.326349623
21,259.8646252,248.8689661,787.0899631,21,384.5238095,350.2612766,1440.5,4,1,0,16,0,1.143411167,4.356300391,0.31189883,0.1831539
1,331.5151429,0,331.5151429,1,864.5,0,864.5,0,0,0,1,0,0.546681879,3.794968452,0.227232232,0.397147658
20,349.2436425,217.5198694,684.1266787,20,558.4,657.5246563,2831,7,0,1,12,0,0.495760567,4.624612168,0.169817405,0.055807768
24,267.0062394,245.8432005,762.729182,24,342.8541667,330.108496,1582,5,0,1,17,1,1.015113394,4.370938714,0.233813595,0.436205079
21,259.5273939,205.3902798,649.9154291,21,255.2857143,123.0491336,610.5,11,0,0,10,0,1.112750974,4.402432123,0.329163545,0.221259897
1,70.61779167,0,70.61779167,1,186.5,0,186.5,0,0,0,1,0,0.494723249,3.918009619,0.164657136,0.454586796
13,328.8383795,212.327552,629.1169724,13,300.4230769,261.5933427,884,6,0,0,7,0,0.892026885,4.339621545,0.220666539,0.13698905
7,289.6256357,245.1058472,576.5007025,7,358.8571429,318.8234509,835.5,2,0,0,5,0,0.407856537,4.061866274,0.16838717,0.332388654
23,232.8555635,207.8599573,549.0180166,23,362.8695652,270.4191283,1233,8,0,0,15,0,0.763819526,4.244224485,0.194634413,0.46030108
2,434.5034875,34.93237929,459.2044098,2,459,477.2970773,796.5,0,0,0,2,0,0.429321911,3.747658316,0.1777348,0.544089436
33,266.7390012,202.2780041,647.7120985,33,568.2272727,665.9236665,3233.5,17,0,0,15,1,0.939632319,4.475737753,0.261856237,0.231713191
6,351.5671375,234.0185942,590.9215959,6,306,237.3880789,772,2,0,1,3,0,1.074666131,4.143241437,0.335666025,0.620382606
16,245.7031017,187.3446513,517.9361013,16,319.1875,311.79731,1349,6,0,0,10,0,0.914492211,4.308442879,0.260063562,0.21644635
3,63.96128951,26.3507147,81.88091963,3,267.8333333,75.87215124,352.5,0,0,0,3,0,0.281274819,3.686005194,0.150839001,0.241929654
10,242.9136905,184.6441539,483.4248701,10,266.35,236.9947315,917.5,4,0,0,6,0,0.844154491,4.075056363,0.296910519,0.386275242
22,268.0893718,245.4495074,788.9472622,22,365.8863636,375.2696786,1774.5,4,0,2,14,2,1.187153805,4.346864668,0.333583549,0.131944934
22,311.1061785,263.490226,733.984443,22,517.75,506.4884888,2113,3,2,3,14,0,0.992011408,4.0008448,0.306873754,0.822852607
3,146.8383404,93.32842651,231.1006058,3,347.5,204.063103,577,0,0,0,3,0,0.531359297,3.434042146,0.16873425,0.305858861
8,212.5736385,242.6368298,597.7298575,8,577.75,499.1599372,1644.5,0,2,0,6,0,0.979312202,3.726130801,0.326048731,0.326881628
2,115.5999489,41.22024527,144.7470639,2,184.5,15.55634919,195.5,0,0,0,2,0,0.25789725,3.077841621,0.099094755,0.357955624
19,381.9252095,342.5596005,1128.636431,19,398.2368421,284.4612534,1134.5,4,3,0,11,1,0.744347962,3.646575585,0.199804457,0.538532299
8,473.6975542,401.3960535,1015.786026,8,327.625,239.3075949,806,3,0,0,5,0,0.92694924,3.567012671,0.272702499,0.355856597
6,300.161739,315.1716573,789.7935331,6,462.3333333,566.2794952,1611,0,1,0,5,0,0.731303192,3.44345965,0.225764581,0.211756767
18,251.9564229,243.2275834,630.1746583,18,476.3611111,617.0221134,2678.5,11,0,0,7,0,0.61564078,3.680901652,0.219799199,0.156097862
3,58.42307303,30.57456962,93.36921334,3,272.3333333,121.4807941,412.5,0,0,0,3,0,0.394347305,3.097947402,0.168565077,0.418018081
2,70.8743193,50.74622377,106.7573183,2,182,7.778174593,187.5,0,0,0,2,0,0.368810245,3.009183285,0.157073602,0.436301795
17,314.4002572,243.4460475,692.0130057,17,287.5588235,177.6707702,915,5,1,1,10,0,0.782898355,3.465441376,0.206864285,0.132683598
10,409.1561621,387.067195,1184.850949,10,761.3,971.8128592,3407,2,1,2,5,0,0.855468991,3.586007821,0.255956938,0.268911089
27,306.3051433,299.4736342,1260.171246,27,562.2962963,1001.486772,5371.5,12,1,3,9,2,0.969046731,3.888376404,0.250221696,0.243995525
11,317.2700112,294.658054,735.9331848,11,621.4090909,444.2925173,1609.5,2,1,1,7,0,1.11139895,3.570731056,0.248189804,0.078737654
8,289.6981889,264.2601497,753.8764488,8,397.9375,600.9799995,1883,2,2,0,4,0,0.775503383,3.490529429,0.20892709,0.186498564
15,248.3536989,252.6742668,804.1627945,15,293.8666667,215.5798217,873,6,2,0,7,0,0.521163749,3.595179853,0.22513052,0.188543244
23,417.1702403,359.5146739,1089.48677,23,478.7608696,602.8855588,2716.5,2,3,3,14,1,0.831964091,3.519338973,0.236119083,0.08502896
7,512.9456577,300.1570785,962.0109459,7,307.1428571,315.383459,1018,2,2,0,3,0,0.644614101,3.403097756,0.183127385,0.399557179
1,48.95960069,0,48.95960069,1,788.5,0,788.5,0,0,0,1,0,0.346875857,3.169493655,0.149396508,0.403283171
4,129.2054916,48.38981895,191.6423883,4,208.375,32.59952709,254.5,0,0,0,4,0,0.587878487,3.268671156,0.160889814,0.335502193
8,242.4597694,217.1762769,553.1630185,8,215.8125,65.28396078,279.5,4,0,0,4,0,0.796706726,3.276624597,0.260299479,0.184117412
20,376.1869934,353.648088,1280.159463,20,561.1,534.3907894,2071,6,1,0,13,0,0.630756849,3.293789123,0.231108051,0.065292883
1,270.6853696,232.5224167,638.6623433,1,1024,0,1024,0,0,0,1,0,0.415957492,2.770912933,0.165134274,0.415195883
14,274.8746351,238.8063602,760.6215501,14,396.0357143,288.2615308,818,8,0,0,4,2,0.995131263,3.283081939,0.290405452,0.104238323
2,85.79921101,16.85336108,97.71633691,2,165.75,15.2027958,176.5,0,0,0,2,0,0.339063364,2.855165309,0.135317188,0.423650911
11,369.4288111,367.7704625,1064.212588,11,548.1818182,294.9146718,1067.5,4,1,0,5,1,0.954470008,3.155216101,0.226556348,0.184931774
8,367.3845795,241.2154901,624.5087549,8,291.5,155.2918911,559.5,1,0,1,6,0,0.412297645,2.968048885,0.180056146,0.126618696
8,282.317239,267.6162852,724.5871825,8,824.25,1055.894475,3315.5,2,0,0,6,0,0.91884367,3.185178552,0.21772647,0.148657444
1,372.0562928,0,372.0562928,1,766,0,766,0,0,0,1,0,0.309335211,2.811643135,0.137344196,0.249070257
10,269.3870398,172.2891523,583.9850383,10,387.25,566.9682653,1975,2,0,0,7,1,0.948431881,3.123926967,0.240183278,0.122307611
37,323.8725779,296.6640845,1175.62205,37,510.9594595,621.7229798,3065.5,18,1,2,15,1,0.335738402,3.293882259,0.186944416,0.521083714
10,406.9732977,440.7288057,1218.050855,10,330.9,210.786991,838.5,2,1,2,5,0,0.821223888,3.162314565,0.24156089,0.239638844
16,274.3411172,302.8367385,936.5512746,16,536.40625,320.8917896,1353,7,2,1,6,0,0.723877549,3.199344318,0.151875455,0.122984142
15,333.0927015,197.0922348,722.5598885,15,546.8333333,423.442679,1450,1,1,0,13,0,1.408315956,4.513565914,0.411390533,0.426308863
8,147.779815,145.0398936,399.2935543,8,1024.875,1049.785378,3301.5,1,0,0,7,0,1.578424237,4.735951513,0.418835538,0.248936852
21,305.6301901,257.073216,1007.355531,21,256.452381,143.1872816,622,4,1,0,15,1,0.956060987,4.639640401,0.295978216,0.417790814
3,103.3322471,47.48651197,134.6627083,3,243,80.77901955,322.5,0,0,0,3,0,0.110361911,4.214317724,0.082386137,0.518875884
4,106.1579173,38.07811647,129.1509679,4,607.875,558.4189549,1413,0,0,0,4,0,0.669207095,4.516598289,0.243350063,0.111569344
6,254.8921191,175.5507595,467.2350613,6,419.5,240.854728,837.5,3,0,0,3,0,0.476136552,4.570915335,0.286031943,0.147777517
10,303.3106066,161.4956403,522.5269849,10,559.4,684.8969428,2354,2,0,0,7,1,0.57113668,4.591644917,0.261695962,0.542111775
9,223.5083781,201.7334999,576.0615983,9,1062.722222,972.3074717,3204,1,0,0,6,2,1.481894384,4.806862978,0.3812455,0.2069377
2,208.497448,216.140639,361.3319596,2,396.75,316.4302846,620.5,0,0,0,2,0,0.400466246,3.85516387,0.140234072,0.213367097
4,179.5467807,38.27538009,235.683559,4,192.25,59.09103147,266.5,0,0,0,4,0,0.549599058,4.290584811,0.177971037,0.399570537
2,126.8197836,99.92781143,197.4794166,2,448.5,152.7350647,556.5,0,0,0,2,0,0.972329512,4.537272237,0.25652722,0.311276
25,261.2922987,214.1212529,645.8896106,25,756.2,681.8020393,2307.5,7,0,0,14,4,1.384270782,5.079064409,0.314625841,0.111030088
8,169.7132414,157.9029746,535.094501,8,591.1875,480.4415333,1694.5,1,0,0,5,2,0.854399575,4.668884399,0.35159999,0.358519156
18,397.629219,244.9404847,736.1135816,18,372.1666667,350.5365635,1700,9,0,1,8,0,1.331148031,4.771581208,0.389655109,0.219447718
12,350.6937373,385.9933436,1142.944142,12,428.9166667,213.9787408,776.5,2,1,0,7,2,1.287003612,4.415523585,0.363332019,0.174141337
19,314.7598203,227.3260265,668.8437953,19,385.6052632,191.4348293,787,4,0,1,13,1,1.373902385,4.761646234,0.422903265,0.122387307
21,324.9297962,231.6438018,1064.869059,21,376.8333333,221.4728727,814,4,1,0,15,1,1.599944518,4.61041327,0.376919841,0.137330846
1,270.6053002,232.3880474,638.3686278,1,1035,0,1035,0,0,0,1,0,0.537995315,4.020099762,0.151560171,0.304663423
7,343.0722643,173.2045179,511.4647324,7,390.1428571,234.3061947,869,1,0,0,6,0,0.975283638,4.271567002,0.36063546,0.389872436
7,373.49487,371.5003207,906.8715689,7,387.5,168.3669108,640.5,1,1,0,4,1,0.49907198,4.832826742,0.197805115,0.22035525
27,342.7685642,280.5266236,899.26757,27,408.5555556,373.27839,2096,7,0,2,17,1,1.326118776,5.006492439,0.381356793,0.232405503
6,238.1379559,188.1904813,527.814089,6,682.4166667,605.6652059,1864,3,0,0,3,0,1.146947664,4.606651682,0.295177891,0.20580449
10,289.6666162,222.3042383,667.6334941,10,259.65,90.60508019,422,4,1,0,5,0,0.228007643,4.672426615,0.260479174,0.312976636
2,370.2445659,22.99305079,386.503108,2,463,323.147799,691.5,0,0,0,2,0,0.351617213,4.34524283,0.112418164,0.37545925
2,324.1933243,374.3999425,588.9340625,2,462,55.86143571,501.5,0,0,0,2,0,0.329143704,4.131606774,0.176735187,0.302431723
41,350.6097866,257.2012931,1128.1516,41,436.8536585,327.8072651,2008,10,1,3,25,2,1.618340443,5.125972214,0.360948432,0.289794711
2,46.38197725,2.392043466,48.07340741,2,224.75,5.303300859,228.5,0,0,0,2,0,0.568931328,4.319430519,0.165069081,0.466463845
17,377.1355386,279.5502958,1110.519613,17,312.2058824,149.9120637,702.5,5,1,1,10,0,1.041714977,4.833360839,0.35815063,0.294724219
14,390.5542528,244.9335441,664.0779491,14,532.5714286,455.5946603,1636,5,0,1,8,0,1.200744314,4.919068306,0.405951733,0.197963179
4,213.3182082,160.0605829,380.4500296,4,722,826.1268062,1955.5,1,0,0,3,0,0.942671413,4.560008027,0.389727509,0.110272104
15,310.8438555,197.1507033,664.4513169,15,357.7666667,318.0035864,1457,5,0,1,8,1,1.192017843,4.8555761,0.292718984,0.129095722
23,339.378255,308.7113401,1154.853187,23,357.3478261,167.2092752,718.5,8,1,1,13,0,0.894699222,4.806403936,0.290215463,0.07323605
17,358.8189399,263.5398386,894.0772058,17,425.1470588,307.2705325,1168.5,3,0,0,13,1,1.423432593,4.876619445,0.428155284,0.208828927
3,116.540485,53.99932203,178.2874715,3,299.3333333,127.2323989,437.5,0,0,0,3,0,0.190778658,2.846596994,0.127782128,0.609819215
15,323.6609866,292.3810031,858.9747683,15,376.5,331.8562512,1137,3,1,0,7,4,0.22684196,3.124581994,0.094731393,0.080724473
9,178.5209446,240.4430029,600.1717463,9,342,101.8881127,485.5,2,0,0,7,0,0.373050572,3.067941195,0.134541948,0.479196325
28,369.3424937,396.9271332,1260.460302,28,397.3392857,309.4675551,1145.5,4,2,3,15,4,0.446309334,3.07586835,0.120753094,0.150446912
5,349.9475896,265.8454191,709.4114762,5,506.5,381.9528767,1168.5,0,0,1,4,0,-0.01794257,2.917484106,0.090414865,0.166780324
3,252.7088144,300.9338843,600.1936458,3,279.1666667,294.8017696,611,0,0,0,3,0,0.16364173,2.968037972,0.1388416,0.268595278
12,224.7959579,189.5411374,579.1164412,12,226.125,158.3537646,653,4,0,0,8,0,0.349447048,3.00019673,0.135683492,0.189764408
2,264.2586095,24.37984945,281.4977664,2,404.25,285.3175862,606,0,0,0,2,0,0.329463471,3.039964859,0.090415613,0.244617857
24,295.0386094,243.6595337,664.4011683,24,339.6875,362.0991881,1809,7,0,2,15,0,0.440623878,3.04038054,0.189464414,0.22994096
19,223.4053682,211.5988803,570.1186938,19,422.7368421,229.2589129,869,5,0,2,10,2,0.342302041,3.061558173,0.132406347,0.193049739
17,242.6495302,216.883755,575.629032,17,285.4411765,161.171675,689.5,8,0,0,9,0,0.176199194,2.898041271,0.15188779,0.111301125
18,313.5918119,245.6396404,730.721048,18,450.9444444,292.8935708,1190,6,0,1,10,1,0.52206134,2.989937498,0.157309735,0.197907329
15,192.1114464,195.3644813,554.6170864,15,734.1,690.2416554,2386,6,0,0,8,1,0.615351882,3.259700797,0.134446945,0.163332888
9,186.9749042,220.2907249,577.6071684,9,636.5,271.5952871,1085,1,0,0,8,0,0.282457561,3.670586934,0.102489302,0.212479935
4,59.53995555,29.86133102,103.8325575,4,689.625,580.9243174,1535,0,0,0,0,4,0.271668128,3.819088987,0.109004798,0.161574859
19,170.352606,191.4786978,671.5412869,19,965.7368421,1053.693812,3795.5,5,0,0,14,0,0.32747939,3.752795529,0.086095926,0.220038793
1,80.01562347,0,80.01562347,1,261,0,261,0,0,0,1,0,0.341076383,3.445564827,0.13479522,0.205752786
6,222.4192065,235.8434426,586.4710138,6,323,146.2696141,491.5,1,0,0,4,1,0.117856709,3.604207189,0.095238573,0.279293331
8,341.8689964,264.5313536,690.9032801,8,272.625,117.1134218,495.5,2,0,0,4,2,0.247533357,3.63935833,0.086226521,0.159335631
19,294.8205737,235.3944795,668.221118,19,382.8684211,383.2317562,1659,11,0,0,8,0,0.375064143,3.168065313,0.097620782,0.116161396
10,269.9755079,222.9735027,598.5708688,10,554.15,840.7640391,2899.5,3,0,0,7,0,0.34615626,3.106398153,0.111016401,0.188286672
6,198.7188214,174.9185669,502.8339885,6,448.75,335.5693296,1020,1,0,0,5,0,0.161335672,2.985090038,0.109982735,0.227468916
25,279.2630341,233.4999767,693.4406391,25,453.76,297.9584395,1306,7,0,0,16,2,0.180439897,3.140202491,0.099013678,0.223364107
19,197.513555,194.1338014,598.3728979,19,269.5526316,138.7911996,693,11,0,0,8,0,0.196121308,3.020832278,0.097191984,0.189200238
35,247.1261239,236.7767511,685.4535524,35,503.1428571,580.5478089,2626.5,22,0,0,13,0,0.305355614,3.050655408,0.098895292,0.290745567
8,283.429035,198.378318,601.1104932,8,351.125,195.8161948,762,3,0,0,5,0,0.35040588,2.977456246,0.131412816,0.163835309
1,401.7507001,0,401.7507001,1,853.5,0,853.5,0,0,0,1,0,0.279922924,2.928637628,0.116893341,0.224195485
1,65.08073832,0,65.08073832,1,215.5,0,215.5,0,0,0,1,0,0.091341641,2.91149077,0.048760194,0.368562998
7,264.1734105,267.2434577,594.6536072,7,376.2857143,214.6999568,687.5,1,0,0,5,1,0.132035595,3.016712263,0.083290993,0.137130483
1,46.80267086,0,46.80267086,1,838,0,838,0,0,0,1,0,0.344819831,2.852700549,0.136167216,0.398646523
21,281.7312376,246.430371,675.9950629,21,350.2857143,198.2841756,832,10,0,0,11,0,0.368145704,2.929368536,0.121138094,0.068651483
10,255.937671,199.165581,561.4587808,10,545.65,421.9713688,1312.5,4,0,0,6,0,0.356717466,2.855005558,0.112433405,0.185916898
20,273.5496345,243.1583161,679.447027,20,418.375,441.171135,1837.5,7,0,0,12,1,0.24245014,2.999558913,0.096473754,0.267161471
2,119.5718315,14.75793725,130.007269,2,209.75,77.42819254,264.5,0,0,0,2,0,0.373040619,3.644202093,0.179362001,0.503793788
25,305.4422759,345.6160859,1241.952722,25,359.64,238.3444426,840.5,0,3,2,20,0,1.179847634,4.435028172,0.245963481,0.392784319
23,327.9099058,311.5636286,1155.07,23,349.7391304,273.1655288,1143,10,3,0,10,0,0.645590693,4.01972585,0.231701909,0.155216405
16,333.760673,202.9330868,676.0422121,16,322.4375,182.0022779,764,3,2,0,11,0,0.89438249,4.216986892,0.247258724,0.279347749
8,279.8211108,179.1331637,539.4896778,8,345.75,240.0849552,892.5,2,0,0,6,0,0.443910278,3.67849871,0.12063282,0.11777848
3,233.6781747,119.5409021,370.8113604,3,237.1666667,107.3432966,359,0,0,0,3,0,0.595913515,3.599229342,0.218426203,0.23588149
11,189.4303361,224.2545552,629.7769149,11,252.7727273,143.0815089,539,3,0,0,8,0,0.71227925,3.930592117,0.223623936,0.307704408
41,258.5923746,274.8828633,1129.672777,41,450.6097561,428.4314343,2194,14,2,2,23,0,0.499759843,4.118423597,0.217376746,0.221360611
23,351.1110947,266.0231703,756.1849112,23,267.0434783,150.613436,660,7,3,1,12,0,1.334694907,3.967558091,0.222388105,0.261636676
8,363.9929496,298.2642911,693.875277,8,246.8125,99.13516657,386,3,0,1,4,0,0.62932862,3.84558236,0.155783028,0.042852603
4,117.6109309,112.6907542,280.401003,4,218.875,67.17560941,282.5,0,0,0,4,0,0.494360118,3.467915759,0.18695673,0.412010474
19,224.85164,189.3655885,619.958422,19,285.3421053,253.4802783,1247.5,9,0,0,10,0,0.719395919,3.767898642,0.197031187,0.380959738
8,221.9400068,161.8959729,424.9396428,8,328.6875,335.2769577,1065.5,4,0,0,4,0,0.787205103,3.791870145,0.243020551,0.243884319
14,225.1680944,213.6654119,663.0223262,14,576.7142857,652.7629654,1911,7,0,0,7,0,0.772953799,3.772795196,0.220947345,0.204352477
13,244.6595789,168.3825552,556.7649616,13,422.0769231,573.4049197,2193,3,0,0,10,0,1.025745044,3.803869345,0.245058115,0.240936089
3,323.7730224,157.8576967,461.7057559,3,286.1666667,144.3696067,405,0,0,0,3,0,0.453194793,3.35929275,0.169519542,0.506288545
24,270.2557151,263.4174333,750.3894672,24,473.5833333,359.8602587,1581.5,6,0,0,18,0,0.972949047,3.84737576,0.216471509,0.072572157
14,308.7230168,179.3576754,716.2445672,14,359.9642857,268.8350555,1030.5,5,0,0,8,1,0.606387372,3.609191514,0.168403198,0.35173195
12,138.1859345,152.6484315,509.9704134,12,722.7083333,633.5015053,2341,3,0,0,8,1,0.983933602,3.828024387,0.209065716,0.107608013
23,303.2318966,293.6509474,1119.218388,23,486.8913043,535.3770115,2222,5,4,0,14,0,0.338125986,4.219042745,0.159578255,0.136125507
4,254.2442489,187.4889797,419.0897577,4,195.125,47.60317741,253,1,0,0,3,0,0.051848998,3.676698935,0.083927468,0.225293055
21,241.2165835,204.5891119,576.0411661,21,389.2857143,376.4251111,1532,9,0,0,11,1,1.390772292,4.059616614,0.341100441,0.12429975
4,282.323935,246.3339233,552.4782281,4,160.125,29.00969665,191.5,0,0,0,4,0,0.143728611,3.6211981,0.053633876,0.18965621
16,242.7507173,187.1618133,568.4737043,16,528.59375,420.9298128,1643,6,0,0,9,1,0.790230388,3.955094315,0.255290539,0.1407632
11,180.9904576,169.6400806,573.5043025,11,243.2272727,108.1756358,470,3,0,0,8,0,0.211572194,3.584727862,0.159025952,0.118950446
5,316.7641033,200.4444402,564.3462855,5,344.7,144.4812272,584.5,2,0,0,3,0,0.746498142,3.71395525,0.211165517,0.168007048
14,160.1804611,156.2478888,467.6697686,14,383.3928571,301.2686112,1221.5,3,0,0,11,0,1.205695511,3.926439865,0.34766692,0.253839422
3,225.9536358,255.3305636,520.6200198,3,274.1666667,125.4295951,419,0,0,0,3,0,0.293313619,3.608921093,0.109480662,0.302643696
17,237.5885598,186.8992533,629.1747233,17,327.0588235,307.3200125,1324.5,7,0,0,10,0,0.869722732,3.762318036,0.194757339,0.223780396
16,270.9547726,162.6197219,493.2531247,16,346.78125,276.0703998,1142,8,0,0,7,1,0.543145622,3.713376253,0.206159701,0.255339771
9,188.7749158,183.6398038,580.7629658,9,237.2222222,95.48792827,442,5,0,0,4,0,0.862227565,3.65698979,0.244619144,0.274013665
28,226.9702903,210.0908282,641.8592155,28,678.2321429,837.0875599,3757.5,10,0,0,16,2,0.93597174,4.089763662,0.268365253,0.174453957
16,175.7502968,167.1359743,506.6960134,16,349.21875,268.4640863,1011,4,0,0,12,0,1.075360218,3.799932479,0.300962785,0.163718732
11,399.8394335,265.9949796,827.8240287,11,685.7272727,567.6808242,1758.5,1,1,0,9,0,1.067940685,4.239826287,0.251335294,0.288453797
20,342.2383778,347.3593761,1199.885437,20,554.125,393.060022,1352.5,5,0,1,13,1,0.76785519,4.61111178,0.20621415,0.444659708
7,340.9435569,266.9117019,740.6819695,7,348.2857143,239.2681301,747.5,2,0,1,4,0,1.109626347,4.118388516,0.335864423,0.123796614
14,361.1625219,334.0311658,1170.866697,14,367.9642857,305.2867167,1065,5,1,0,7,1,1.192107823,4.466336626,0.409147927,0.362793678
